First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Race,Age Group,Second Doses ~ Percent of Total,Data Format
0.0016051364365971107,0.00027148092846477533,Missing or Undisclosed,0.0016051364365971107,Lenoir ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006315124723713294,County
0.022969175278263372,0.020169438831027512,Missing or Undisclosed,0.012613130933150406,Guilford ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.021339523042941108,County
,0.0009408602150537634,Missing or Undisclosed,,Sampson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00030832793759442544,Missing or Undisclosed,,New Hanover ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0001626104395902217,County
,,Missing or Undisclosed,,Rutherford ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.001082920792079208,0.0007146503318019398,Missing or Undisclosed,0.00023205445544554454,Union ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.000276293976791306,County
0.06490652783881545,0.11938813580400448,Missing or Undisclosed,0.05195902775430175,Moore ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,25-49,0.1853370312311588,County
,0.0002724647158193014,Missing or Undisclosed,,Cabarrus ,Race,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,9.46431951542684e-05,County
0.0023781212841854932,0.0004105933073290905,Missing or Undisclosed,0.0011890606420927466,Person ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003963535473642489,County
0.03826086956521739,0.009825815096025012,Missing or Undisclosed,0.00782608695652174,Scotland ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.01300578034682081,County
0.0003090712409210323,0.00010769479295676055,Missing or Undisclosed,0.00015453562046051616,Alamance ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00011169440411035407,County
0.11134764567923507,0.61218012299147,Female,0.034782608695652174,Edgecombe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.6648275862068965,County
0.031055900621118012,0.008698677800974252,Missing or Undisclosed,0.012422360248447204,Perquimans ,Age Group,Missing or Undisclosed,Missing or Undisclosed,18-24,0.008628127696289905,County
0.5347656711132098,0.3673667991241586,Missing or Undisclosed,0.28001416597804274,Craven ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3935623029699685,County
0.39956065413717357,0.3339301903898459,Missing or Undisclosed,0.12651533642502644,Forsyth ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.19320770345827296,County
0.0576271186440678,0.12691406462863059,Missing or Undisclosed,0.034987009773598914,Cabarrus ,Age Group,Missing or Undisclosed,Missing or Undisclosed,50-64,0.13382547794813554,County
0.4163929939792009,0.4312641723356009,Missing or Undisclosed,0.09126984126984126,Franklin ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,65-74,0.2141252006420546,County
0.07458322076188358,0.4024871355060034,Male,0.0419719339510195,Robeson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.3964274992494746,County
,0.00034258307639602604,Missing or Undisclosed,,Ashe ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.12881906825568798,0.5693081158726359,Female,0.03992416034669556,Macon ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.5686728395061729,County
0.19343575418994413,0.2812182741116751,Missing or Undisclosed,0.05691340782122905,Gates ,Age Group,Missing or Undisclosed,Missing or Undisclosed,50-64,0.24809741248097414,County
,0.0001615421894351408,Missing or Undisclosed,,Alamance ,Race,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.018633540372670808,0.009904103128438924,Missing or Undisclosed,0.009464655427388346,Mcdowell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,18-24,0.016931216931216932,County
,,Missing or Undisclosed,,Columbus ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.08075734157650695,0.10346534653465347,Missing or Undisclosed,0.03207109737248841,Alleghany ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,50-64,0.11908177905308465,County
0.395754579819715,0.43762057877813504,Missing or Undisclosed,0.06251817388775807,Montgomery ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,65-74,0.19060283687943264,County
,,Missing or Undisclosed,,Jackson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.016735442457588262,0.007631193811415429,Missing or Undisclosed,0.012608895002292526,Carteret ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,18-24,0.01174460815716421,County
,0.0010615711252653928,Missing or Undisclosed,,Currituck ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006064281382656155,County
0.5958277052378809,0.4688791779851187,Missing or Undisclosed,0.2728500675371454,Haywood ,Age Group,Missing or Undisclosed,Missing or Undisclosed,75+,0.44955489614243327,County
,0.004435483870967742,Missing or Undisclosed,,Sampson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.008355488036460312,County
,0.0003839066339066339,Missing or Undisclosed,,Rowan ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.04737313227294636,Missing or Undisclosed,,Cumberland ,Race,Missing or Undisclosed,Other,Missing or Undisclosed,0.045888281333762194,County
0.08942752352096954,0.4070256931339817,Male,0.024334236963801627,Stanly ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.34153983885407346,County
0.047455110031051705,0.09602513317852752,Missing or Undisclosed,0.027339003645200487,Wilkes ,Age Group,Missing or Undisclosed,Missing or Undisclosed,50-64,0.14748725418790967,County
0.5416666666666666,0.35396039603960394,Missing or Undisclosed,0.3015151515151515,Alleghany ,Age Group,Missing or Undisclosed,Missing or Undisclosed,75+,0.5710186513629842,County
,,Missing or Undisclosed,,Davie ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.0001752694768206117,Missing or Undisclosed,,Harnett ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.018676277850589777,0.009670851713607058,Missing or Undisclosed,0.00655307994757536,Richmond ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.011312217194570137,County
,0.00025429116338207243,Missing or Undisclosed,,Pitt ,Race,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.04225673823663774,Missing or Undisclosed,,Wilson ,Race,Missing or Undisclosed,Other,Missing or Undisclosed,0.03965274519005162,County
,,Missing or Undisclosed,,Onslow ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Mitchell ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.41162310866574964,0.3882896764252696,Missing or Undisclosed,0.12388239339752408,Craven ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,65-74,0.2390907582545213,County
0.04530504470283041,0.13860544217687076,Missing or Undisclosed,0.027099643303840276,Franklin ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,25-49,0.18780096308186195,County
0.04532694330475003,0.21769094376233647,Missing or Undisclosed,0.029347227930369122,Mecklenburg ,Age Group,Missing or Undisclosed,Missing or Undisclosed,25-49,0.2857821191154524,County
0.017926734216679657,0.013859596263934919,Missing or Undisclosed,0.006625097427903352,Hertford ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,18-24,0.01818181818181818,County
0.027623456790123457,0.02178940961655508,Missing or Undisclosed,0.010956790123456791,Lincoln ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.018228498074454428,County
,0.05887075194005887,Missing or Undisclosed,,Transylvania ,Race,Missing or Undisclosed,Other,Missing or Undisclosed,0.013675213675213675,County
0.38466397170288025,0.3591648973814579,Missing or Undisclosed,0.11824153612935827,Rockingham ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.3401162790697675,County
,0.032647508927053225,Missing or Undisclosed,,Rutherford ,Race,Missing or Undisclosed,Other,Missing or Undisclosed,0.01263537906137184,County
,,Missing or Undisclosed,,Camden ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.0006988120195667365,Missing or Undisclosed,,Alexander ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005053057099545224,County
,0.0021434280316791395,Missing or Undisclosed,,Buncombe ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0009676939109721603,County
0.0645374449339207,0.10977894342450356,Missing or Undisclosed,0.025770925110132157,Northampton ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,50-64,0.14355828220858896,County
0.040268456375838924,0.0967741935483871,Missing or Undisclosed,0.020365656098125434,Swain ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,25-49,0.205607476635514,County
,0.0011876484560570072,Missing or Undisclosed,,Richmond ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0022624434389140274,County
0.2548547860457123,0.3550395020349533,Missing or Undisclosed,0.04588417253823681,Macon ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.2060185185185185,County
0.38521788664198237,0.39265495717811005,Missing or Undisclosed,0.053830817430931356,Stanly ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.1692032229185318,County
0.009107468123861567,0.005246589716684156,Missing or Undisclosed,0.0030358227079538553,Avery ,Age Group,Missing or Undisclosed,Missing or Undisclosed,18-24,0.004739336492890996,County
0.6433713911715512,0.351141099424489,Missing or Undisclosed,0.19264053523380117,Orange ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,65-74,0.19097397447912912,County
0.012785208497246263,0.009435331688198576,Missing or Undisclosed,0.006294256490952006,Stanly ,Age Group,Missing or Undisclosed,Missing or Undisclosed,18-24,0.01432408236347359,County
0.057971014492753624,0.02998027613412229,Missing or Undisclosed,0.011441647597254004,Polk ,Race,Missing or Undisclosed,Suppressed,Missing or Undisclosed,0.017730496453900707,County
0.3373616236162362,0.38229144888145516,Missing or Undisclosed,0.078690036900369,Carteret ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,65-74,0.1821481956011104,County
0.3525818349469802,0.4178390930200792,Missing or Undisclosed,0.034578146611341634,Wilkes ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.10924981791697014,County
0.07256014081752396,0.2183209101608474,Missing or Undisclosed,0.018514896668622466,Duplin ,Race,Missing or Undisclosed,Black or African-American,Missing or Undisclosed,0.15937149270482603,County
,,Missing or Undisclosed,,Watauga ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Cherokee ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.00027148092846477533,Missing or Undisclosed,,Lenoir ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.4176980198019802,0.36115569823434995,Missing or Undisclosed,0.08574964639321075,Onslow ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,65-74,0.15831565203198955,County
0.41162310866574964,0.3882896764252696,Missing or Undisclosed,0.12388239339752408,Craven ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.2390907582545213,County
0.1064222062890505,0.4088941361668635,Male,0.02130492676431425,Warren ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.3747747747747748,County
,,Missing or Undisclosed,,Rowan ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.023276904474002418,0.029233105542900532,Missing or Undisclosed,0.0036275695284159614,Greene ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.017991004497751123,County
0.0035810205908683975,0.000821186614658181,Missing or Undisclosed,0.0017905102954341987,Cleveland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.001225114854517611,County
,0.0015989036089538603,Missing or Undisclosed,,Wilson ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00023463162834350072,County
0.03223593964334705,0.01222684703433923,Missing or Undisclosed,0.00411522633744856,Bertie ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,18-24,0.009852216748768471,County
0.11412478336221837,0.5,Male,0.02435008665511265,Greene ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.4212893553223388,County
0.09652173913043478,0.026244236907435867,Missing or Undisclosed,0.02782608695652174,Pasquotank ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.014890646812470917,County
0.14887640449438203,0.5840220385674931,Female,0.03441011235955056,Warren ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.618018018018018,County
0.0497584911446753,0.13677555321390938,Missing or Undisclosed,0.035191290347312734,Stokes ,Age Group,Missing or Undisclosed,Missing or Undisclosed,25-49,0.27386634844868735,County
,0.001628885570788652,Missing or Undisclosed,,Lenoir ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0025260498894853177,County
0.2903801990303649,0.26906253694290105,Missing or Undisclosed,0.13625924980862464,Pasquotank ,Age Group,Missing or Undisclosed,Missing or Undisclosed,50-64,0.2484876686831084,County
,0.0006829668078131403,Missing or Undisclosed,,Wilkes ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,0.00030998140111593303,Missing or Undisclosed,,Martin ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.1423312883435583,0.1914191419141914,Missing or Undisclosed,0.049079754601226995,Tyrrell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,50-64,0.17937219730941703,County
,0.000821186614658181,Missing or Undisclosed,,Person ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0011890606420927466,County
0.3526809893482578,0.40104701293368916,Missing or Undisclosed,0.05118252392128543,Cleveland ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.1736600306278714,County
0.022950819672131147,0.0015005359056806,Missing or Undisclosed,0.012021857923497269,Henderson ,Race,Missing or Undisclosed,American Indian or Alaskan Native,Missing or Undisclosed,0.0014970059880239522,County
,,Missing or Undisclosed,,Robeson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.018391172237326083,0.016298185941043083,Missing or Undisclosed,0.007356468894930433,Franklin ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.01476725521669342,County
,0.0007342143906020558,Missing or Undisclosed,,Caldwell ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.000643915003219575,County
0.11063320492201818,0.40152029319940274,Male,0.044545012529453566,Lenoir ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.3760656772971266,County
,0.0004718093890068412,Missing or Undisclosed,,Rockingham ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003633720930232558,County
,0.008284023668639054,Missing or Undisclosed,,Polk ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.009456264775413711,County
